Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
IronDay8,GO:0006986,response to unfolded protein,11/508,187/20876,0.0062421213445876455,0.047630099825005726,0.04056664672455129,AT5G01540/AT5G06860/AT4G14365/AT5G63790/AT4G39670/AT5G42010/AT1G16540/AT1G08050/AT2G18680/AT4G39890/AT4G02380,11
IronDay8,GO:0034620,cellular response to unfolded protein,11/508,187/20876,0.0062421213445876455,0.047630099825005726,0.04056664672455129,AT5G01540/AT5G06860/AT4G14365/AT5G63790/AT4G39670/AT5G42010/AT1G16540/AT1G08050/AT2G18680/AT4G39890/AT4G02380,11
IronDay8,GO:0035967,cellular response to topologically incorrect protein,11/508,187/20876,0.0062421213445876455,0.047630099825005726,0.04056664672455129,AT5G01540/AT5G06860/AT4G14365/AT5G63790/AT4G39670/AT5G42010/AT1G16540/AT1G08050/AT2G18680/AT4G39890/AT4G02380,11
Nonsupp_Supp,GO:0010054,trichoblast differentiation,41/412,354/20876,5.874027564301968e-20,5.6684365995514e-17,4.6435733692534515e-17,AT3G02240/AT4G25220/AT5G51060/AT5G22410/AT3G62680/AT2G19060/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G12040/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT5G19800/AT4G02270/AT4G26010/AT5G35190/AT4G25820/AT4G25790/AT1G27740/AT1G34510/AT3G10710/AT5G05500/AT1G62980/AT4G27290/AT1G30870/AT3G54870/AT2G44110/AT1G12560/AT4G30320/AT4G33730/AT1G21210/AT5G54040/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT5G51310,41
Nonsupp_Supp,GO:0010053,root epidermal cell differentiation,41/412,365/20876,1.8276331760482874e-19,8.818330074432987e-17,7.223960606380337e-17,AT3G02240/AT4G25220/AT5G51060/AT5G22410/AT3G62680/AT2G19060/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G12040/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT5G19800/AT4G02270/AT4G26010/AT5G35190/AT4G25820/AT4G25790/AT1G27740/AT1G34510/AT3G10710/AT5G05500/AT1G62980/AT4G27290/AT1G30870/AT3G54870/AT2G44110/AT1G12560/AT4G30320/AT4G33730/AT1G21210/AT5G54040/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT5G51310,41
Nonsupp_Supp,GO:0090627,plant epidermal cell differentiation,41/412,375/20876,4.945374398467078e-19,1.5907620981735768e-16,1.3031495344732547e-16,AT3G02240/AT4G25220/AT5G51060/AT5G22410/AT3G62680/AT2G19060/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G12040/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT5G19800/AT4G02270/AT4G26010/AT5G35190/AT4G25820/AT4G25790/AT1G27740/AT1G34510/AT3G10710/AT5G05500/AT1G62980/AT4G27290/AT1G30870/AT3G54870/AT2G44110/AT1G12560/AT4G30320/AT4G33730/AT1G21210/AT5G54040/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT5G51310,41
Nonsupp_Supp,GO:0010015,root morphogenesis,43/412,458/20876,2.0360905697795748e-17,4.912068499593224e-15,4.023957941853844e-15,AT3G02240/AT4G25220/AT5G51060/AT5G22410/AT3G62680/AT2G19060/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G12040/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT5G19800/AT4G02270/AT4G26010/AT5G35190/AT4G25820/AT4G25790/AT1G27740/AT1G34510/AT3G10710/AT5G05500/AT1G62980/AT4G27290/AT1G30870/AT3G54870/AT2G44110/AT1G12560/AT4G30320/AT4G33730/AT1G32230/AT1G21210/AT5G54040/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT1G21410/AT5G51310,43
Nonsupp_Supp,GO:0009636,response to toxic substance,40/412,430/20876,3.92350022267088e-16,7.572355429754798e-14,6.203260352054381e-14,AT1G17180/AT3G13610/AT4G02520/AT2G15490/AT5G16970/AT2G36950/AT3G09350/AT1G23550/AT5G12030/AT5G16980/AT3G09440/AT3G04710/AT2G29450/AT2G20560/AT3G17790/AT5G05410/AT4G12400/AT1G05680/AT4G21120/AT1G74310/AT3G47780/AT5G51440/AT1G14200/AT4G14030/AT1G49860/AT1G27140/AT3G28740/AT2G25140/AT5G64510/AT3G12580/AT2G19310/AT1G05560/AT5G52640/AT5G12110/AT2G34500/AT1G75270/AT3G25230/AT3G24500/AT5G09590/AT2G47730,40
Nonsupp_Supp,GO:0042542,response to hydrogen peroxide,22/412,194/20876,4.4329348955682754e-11,7.129636957038977e-9,5.840586151880307e-9,AT3G13610/AT3G09350/AT5G12030/AT3G09440/AT3G04710/AT2G20560/AT3G17790/AT5G05410/AT4G12400/AT1G05680/AT1G74310/AT5G51440/AT1G14200/AT4G14030/AT2G25140/AT5G64510/AT3G12580/AT2G19310/AT5G52640/AT3G25230/AT3G24500/AT5G09590,22
Nonsupp_Supp,GO:0034976,response to endoplasmic reticulum stress,28/412,357/20876,6.496911151889283e-10,8.956456087961654e-8,7.33711319559226e-8,AT4G14365/AT5G17990/AT1G28480/AT5G63790/AT4G12720/AT5G12030/AT1G32230/AT5G42010/AT3G04710/AT5G14930/AT2G20560/AT4G12400/AT1G74310/AT5G51440/AT2G04450/AT1G14200/AT3G47480/AT5G62150/AT3G01290/AT4G39890/AT4G02380/AT5G64510/AT3G12580/AT1G01560/AT3G52430/AT3G25230/AT3G24500/AT5G09590,28
Nonsupp_Supp,GO:0006979,response to oxidative stress,33/412,486/20876,7.841068773573229e-10,9.037797773628899e-8,7.403748162525556e-8,AT3G13610/AT5G16970/AT3G09350/AT4G12720/AT5G12030/AT1G32230/AT5G16980/AT3G09440/AT3G04710/AT2G29450/AT2G20560/AT3G17790/AT5G05410/AT4G12400/AT1G05680/AT1G74310/AT5G51440/AT1G14200/AT4G14030/AT1G76080/AT2G25140/AT4G02380/AT5G64510/AT3G12580/AT4G11170/AT2G19310/AT2G21640/AT5G52640/AT3G25230/AT3G24500/AT5G09590/AT4G01970/AT1G75280,33
Nonsupp_Supp,GO:0010583,response to cyclopentenone,18/412,148/20876,8.42903419302177e-10,9.037797773628899e-8,7.403748162525556e-8,AT1G17180/AT3G13610/AT5G54490/AT2G15490/AT5G16970/AT2G36950/AT1G23550/AT5G16980/AT1G05680/AT4G21120/AT3G47780/AT1G49860/AT1G27140/AT3G28740/AT1G05560/AT5G12110/AT2G34500/AT1G75270,18
Nonsupp_Supp,GO:0000302,response to reactive oxygen species,26/412,318/20876,1.11577623339198e-9,1.0767240652232607e-7,8.820504750288179e-8,AT3G13610/AT3G09350/AT4G12720/AT5G12030/AT1G32230/AT3G09440/AT3G04710/AT2G20560/AT3G17790/AT5G05410/AT4G12400/AT1G05680/AT1G74310/AT5G51440/AT1G14200/AT4G14030/AT2G25140/AT4G02380/AT5G64510/AT3G12580/AT4G11170/AT2G19310/AT5G52640/AT3G25230/AT3G24500/AT5G09590,26
Nonsupp_Supp,GO:0015698,inorganic anion transport,23/412,256/20876,1.7038866899392119e-9,1.4947733234466723e-7,1.2245156977457877e-7,AT4G19680/AT4G08620/AT4G01700/AT1G12740/AT4G02270/AT4G26010/AT5G43350/AT3G21510/AT2G29330/AT1G26250/AT1G09090/AT2G03260/AT2G25680/AT1G49860/AT5G10180/AT4G25350/AT3G01290/AT1G76430/AT5G27350/AT2G01890/AT1G68880/AT3G49860/AT3G23190,23
Nonsupp_Supp,GO:0042537,benzene-containing compound metabolic process,23/412,261/20876,2.478235794696615e-9,1.9929146182351946e-7,1.6325921770325947e-7,AT1G64160/AT4G14365/AT2G36950/AT2G04430/AT2G17500/AT4G12720/AT1G73805/AT5G14930/AT5G66190/AT2G04450/AT2G37760/AT3G47480/AT1G10340/AT4G04620/AT5G66570/AT4G39890/AT1G01560/AT5G43910/AT1G05560/AT3G52430/AT5G61820/AT2G45760/AT5G26920,23
Nonsupp_Supp,GO:0009407,toxin catabolic process,20/412,211/20876,7.998916541630863e-9,5.937657278979833e-7,4.86411847997148e-7,AT1G17180/AT3G13610/AT4G02520/AT2G15490/AT5G16970/AT2G36950/AT1G23550/AT5G16980/AT2G29450/AT1G05680/AT4G21120/AT3G47780/AT1G49860/AT1G27140/AT3G28740/AT1G05560/AT5G12110/AT2G34500/AT1G75270/AT2G47730,20
Nonsupp_Supp,GO:0009642,response to light intensity,23/412,283/20876,1.1600686131255615e-8,7.996187226186906e-7,6.550462619979675e-7,AT2G41100/AT4G14365/AT3G09350/AT5G12030/AT3G09440/AT3G04710/AT1G09070/AT2G20560/AT5G05410/AT4G12400/AT1G74310/AT5G51440/AT1G14200/AT5G66570/AT2G25140/AT5G64510/AT3G12580/AT2G19310/AT5G52640/AT3G25230/AT3G24500/AT5G09590/AT1G07350,23
Nonsupp_Supp,GO:0009404,toxin metabolic process,20/412,223/20876,2.0502658220099237e-8,1.3190043454930509e-6,1.0805260577750547e-6,AT1G17180/AT3G13610/AT4G02520/AT2G15490/AT5G16970/AT2G36950/AT1G23550/AT5G16980/AT2G29450/AT1G05680/AT4G21120/AT3G47780/AT1G49860/AT1G27140/AT3G28740/AT1G05560/AT5G12110/AT2G34500/AT1G75270/AT2G47730,20
Nonsupp_Supp,GO:0009644,response to high light intensity,20/412,224/20876,2.211005442287043e-8,1.3335126573793728e-6,1.0924112415510325e-6,AT3G09350/AT5G12030/AT3G09440/AT3G04710/AT2G20560/AT5G05410/AT4G12400/AT1G74310/AT5G51440/AT1G14200/AT5G66570/AT2G25140/AT5G64510/AT3G12580/AT2G19310/AT5G52640/AT3G25230/AT3G24500/AT5G09590/AT1G07350,20
Nonsupp_Supp,GO:0098754,detoxification,20/412,226/20876,2.5679324230810207e-8,1.4576792872195206e-6,1.1941283280085737e-6,AT1G17180/AT3G13610/AT4G02520/AT2G15490/AT5G16970/AT2G36950/AT1G23550/AT5G16980/AT2G29450/AT1G05680/AT4G21120/AT3G47780/AT1G49860/AT1G27140/AT3G28740/AT1G05560/AT5G12110/AT2G34500/AT1G75270/AT2G47730,20
Nonsupp_Supp,GO:0009408,response to heat,23/412,298/20876,3.042703041724065e-8,1.5188233973585705e-6,1.2442174763199199e-6,AT1G43160/AT5G56010/AT3G09350/AT5G12030/AT3G09440/AT3G04710/AT2G20560/AT5G05410/AT4G12400/AT1G09090/AT1G74310/AT5G51440/AT1G14200/AT3G11020/AT2G25140/AT5G10230/AT5G64510/AT3G12580/AT2G19310/AT5G52640/AT3G25230/AT3G24500/AT5G09590,23
Nonsupp_Supp,GO:0048764,trichoblast maturation,24/412,323/20876,3.1478205126602496e-8,1.5188233973585705e-6,1.2442174763199199e-6,AT3G02240/AT5G51060/AT5G22410/AT3G62680/AT2G19060/AT5G57540/AT5G24313/AT1G12040/AT4G40090/AT1G27740/AT5G05500/AT1G62980/AT4G27290/AT3G54870/AT2G44110/AT1G12560/AT4G30320/AT1G21210/AT5G54040/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT5G51310,24
Nonsupp_Supp,GO:0048765,root hair cell differentiation,24/412,323/20876,3.1478205126602496e-8,1.5188233973585705e-6,1.2442174763199199e-6,AT3G02240/AT5G51060/AT5G22410/AT3G62680/AT2G19060/AT5G57540/AT5G24313/AT1G12040/AT4G40090/AT1G27740/AT5G05500/AT1G62980/AT4G27290/AT3G54870/AT2G44110/AT1G12560/AT4G30320/AT1G21210/AT5G54040/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT5G51310,24
Nonsupp_Supp,GO:0048469,cell maturation,24/412,324/20876,3.338750596035039e-8,1.5342353929399107e-6,1.2568429562016613e-6,AT3G02240/AT5G51060/AT5G22410/AT3G62680/AT2G19060/AT5G57540/AT5G24313/AT1G12040/AT4G40090/AT1G27740/AT5G05500/AT1G62980/AT4G27290/AT3G54870/AT2G44110/AT1G12560/AT4G30320/AT1G21210/AT5G54040/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT5G51310,24
Nonsupp_Supp,GO:0048878,chemical homeostasis,25/412,387/20876,2.4250586119338264e-7,1.0637188911437012e-5,8.713966591207195e-6,AT4G25220/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT3G47420/AT2G29330/AT3G17790/AT5G24930/AT1G09090/AT4G16370/AT1G28130/AT5G10180/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT4G37390/AT1G68880/AT3G49860/AT1G66200/AT1G30560/AT3G23190,25
Nonsupp_Supp,GO:0009627,systemic acquired resistance,27/412,446/20876,2.9190563852551933e-7,1.2247345268570704e-5,1.0033003868771855e-5,AT4G33070/AT4G14365/AT5G17990/AT1G28480/AT5G60900/AT2G04430/AT4G12720/AT1G73805/AT1G32230/AT1G19250/AT5G14930/AT5G24930/AT5G66190/AT2G04450/AT1G49860/AT3G47480/AT1G10340/AT5G41410/AT5G62150/AT5G66570/AT4G39890/AT4G02380/AT1G01560/AT5G43910/AT3G52430/AT2G45760/AT5G26920,27
Nonsupp_Supp,GO:0050801,ion homeostasis,23/412,343/20876,3.85206695894209e-7,1.548851923074632e-5,1.268816792177855e-5,AT4G25220/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT3G47420/AT2G29330/AT3G17790/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G68880/AT3G49860/AT1G66200/AT1G30560/AT3G23190,23
Nonsupp_Supp,GO:0009862,"systemic acquired resistance, salicylic acid mediated signaling pathway",19/412,251/20876,6.5638882066847075e-07,2.533660847780297e-5,2.075570544513775e-5,AT4G33070/AT4G14365/AT1G28480/AT5G60900/AT4G12720/AT1G73805/AT1G32230/AT5G24930/AT5G66190/AT2G04450/AT1G49860/AT3G47480/AT5G41410/AT5G66570/AT4G39890/AT4G02380/AT1G01560/AT3G52430/AT5G26920,19
Nonsupp_Supp,GO:0006865,amino acid transport,19/412,255/20876,8.340847103604227e-7,3.0957374826838765e-5,2.536022742836751e-5,AT5G39580/AT1G64380/AT2G38870/AT4G01700/AT5G24230/AT5G16970/AT1G48640/AT1G74010/AT1G51790/AT4G37900/AT3G56200/AT1G09070/AT4G21120/AT3G54140/AT1G51620/AT5G09220/AT2G24762/AT3G01760/AT5G48430,19
Nonsupp_Supp,GO:0071236,cellular response to antibiotic,23/412,364/20876,1.0809540143086507e-6,3.8634097178068445e-5,3.164898498034295e-5,AT3G13610/AT4G33070/AT4G14365/AT1G28480/AT5G60900/AT2G04430/AT4G12720/AT1G73805/AT1G32230/AT5G14930/AT5G24930/AT1G05680/AT5G66190/AT2G04450/AT1G49860/AT3G47480/AT5G41410/AT5G66570/AT4G39890/AT4G02380/AT1G01560/AT3G52430/AT5G26920,23
Nonsupp_Supp,GO:0019725,cellular homeostasis,21/412,317/20876,1.5048589408878967e-6,5.06048258207818e-5,4.145538499199033e-5,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G29330/AT3G17790/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT1G76080/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G68880/AT3G49860/AT1G66200/AT3G23190,21
Nonsupp_Supp,GO:0006873,cellular ion homeostasis,20/412,291/20876,1.5207667863240127e-6,5.06048258207818e-5,4.145538499199033e-5,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G29330/AT3G17790/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G68880/AT3G49860/AT1G66200/AT3G23190,20
Nonsupp_Supp,GO:0009991,response to extracellular stimulus,23/412,373/20876,1.6397259725512051e-6,5.274451878373043e-5,4.3208217732840537e-5,AT4G19680/AT5G51060/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT5G43350/AT2G29330/AT3G17790/AT5G54730/AT1G09090/AT1G05680/AT2G03260/AT4G25350/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT3G23190/AT4G36250,23
Nonsupp_Supp,GO:0031668,cellular response to extracellular stimulus,22/412,349/20876,1.9276332578163367e-6,5.97743309323595e-5,4.8967027575895276e-5,AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT5G43350/AT2G29330/AT3G17790/AT5G54730/AT1G09090/AT1G05680/AT2G03260/AT4G25350/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT3G23190/AT4G36250,22
Nonsupp_Supp,GO:0071496,cellular response to external stimulus,22/412,350/20876,2.0201282241036254e-6,5.97743309323595e-5,4.8967027575895276e-5,AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT5G43350/AT2G29330/AT3G17790/AT5G54730/AT1G09090/AT1G05680/AT2G03260/AT4G25350/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT3G23190/AT4G36250,22
Nonsupp_Supp,GO:0046189,phenol-containing compound biosynthetic process,17/412,221/20876,2.044096290951154e-6,5.97743309323595e-5,4.8967027575895276e-5,AT1G64160/AT4G14365/AT2G04430/AT4G12720/AT1G73805/AT5G14930/AT5G66190/AT2G04450/AT3G47480/AT1G10340/AT5G66570/AT4G39890/AT1G01560/AT5G43910/AT3G52430/AT2G45760/AT5G26920,17
Nonsupp_Supp,GO:0050832,defense response to fungus,22/412,351/20876,2.116657516540239e-6,6.003278596756365e-5,4.9178753489654e-5,AT5G39580/AT2G38870/AT4G01700/AT4G14365/AT4G02520/AT1G28480/AT2G31865/AT4G16260/AT4G12720/AT1G73805/AT1G32230/AT1G19250/AT1G15010/AT5G66190/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT4G02380/AT1G01560/AT3G52430/AT5G26920,22
Nonsupp_Supp,GO:0035556,intracellular signal transduction,27/412,495/20876,2.177354931466039e-6,6.003278596756365e-5,4.9178753489654e-5,AT2G41100/AT4G14365/AT2G37430/AT1G28480/AT3G21510/AT5G60900/AT4G12720/AT3G04640/AT1G73805/AT1G32230/AT4G16350/AT5G24930/AT5G66190/AT2G04450/AT5G01820/AT3G47480/AT5G66570/AT4G39890/AT4G02380/AT1G01560/AT3G52430/AT3G24500/AT4G01250/AT5G25350/AT4G36250/AT5G26920/AT4G26560,27
Nonsupp_Supp,GO:0042592,homeostatic process,26/412,468/20876,2.411308717731561e-6,6.329978941281205e-5,5.185507701011384e-5,AT4G25220/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT3G47420/AT2G29330/AT3G17790/AT5G24930/AT1G09090/AT4G16370/AT1G28130/AT5G10180/AT1G76080/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT4G37390/AT1G68880/AT3G49860/AT1G66200/AT1G30560/AT3G23190,26
Nonsupp_Supp,GO:0055082,cellular chemical homeostasis,20/412,300/20876,2.427038557796939e-6,6.329978941281205e-5,5.185507701011384e-5,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G29330/AT3G17790/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G68880/AT3G49860/AT1G66200/AT3G23190,20
Nonsupp_Supp,GO:0015711,organic anion transport,20/412,302/20876,2.6855959991322923e-6,6.820000366217532e-5,5.5869323970868466e-5,AT5G39580/AT1G64380/AT2G38870/AT4G01700/AT5G24230/AT5G16970/AT1G48640/AT1G74010/AT1G51790/AT4G37900/AT3G56200/AT1G09070/AT4G21120/AT3G54140/AT1G51620/AT5G09220/AT2G24762/AT3G01760/AT1G30560/AT5G48430,20
Nonsupp_Supp,GO:0015849,organic acid transport,19/412,280/20876,3.3473855343990205e-6,7.819853579028464e-5,6.406010403981868e-5,AT5G39580/AT1G64380/AT2G38870/AT4G01700/AT5G24230/AT5G16970/AT1G48640/AT1G74010/AT1G51790/AT4G37900/AT3G56200/AT1G09070/AT4G21120/AT3G54140/AT1G51620/AT5G09220/AT2G24762/AT3G01760/AT5G48430,19
Nonsupp_Supp,GO:0046942,carboxylic acid transport,19/412,280/20876,3.3473855343990205e-6,7.819853579028464e-5,6.406010403981868e-5,AT5G39580/AT1G64380/AT2G38870/AT4G01700/AT5G24230/AT5G16970/AT1G48640/AT1G74010/AT1G51790/AT4G37900/AT3G56200/AT1G09070/AT4G21120/AT3G54140/AT1G51620/AT5G09220/AT2G24762/AT3G01760/AT5G48430,19
Nonsupp_Supp,GO:2000377,regulation of reactive oxygen species metabolic process,16/412,205/20876,3.3798529954943842e-06,7.819853579028464e-5,6.406010403981868e-5,AT4G33070/AT4G14365/AT1G28480/AT5G60900/AT4G12720/AT1G73805/AT1G32230/AT5G24930/AT5G66190/AT2G04450/AT1G49860/AT3G47480/AT5G66570/AT1G01560/AT3G52430/AT5G26920,16
Nonsupp_Supp,GO:0035690,cellular response to drug,23/412,390/20876,3.4672347301223696e-6,7.819853579028464e-5,6.406010403981868e-5,AT3G13610/AT4G33070/AT4G14365/AT1G28480/AT5G60900/AT2G04430/AT4G12720/AT1G73805/AT1G32230/AT5G14930/AT5G24930/AT1G05680/AT5G66190/AT2G04450/AT1G49860/AT3G47480/AT5G41410/AT5G66570/AT4G39890/AT4G02380/AT1G01560/AT3G52430/AT5G26920,23
Nonsupp_Supp,GO:0012501,programmed cell death,25/412,448/20876,3.4895066099357816e-6,7.819853579028464e-5,6.406010403981868e-5,AT3G13610/AT2G41100/AT4G25110/AT4G14365/AT1G28480/AT5G60900/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G19250/AT1G09070/AT3G07040/AT5G24930/AT5G66190/AT4G21120/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT5G09220/AT4G02380/AT1G01560/AT3G52430/AT5G26920,25
Nonsupp_Supp,GO:0031667,response to nutrient levels,21/412,335/20876,3.6001625720259053e-6,7.819853579028464e-5,6.406010403981868e-5,AT4G19680/AT5G51060/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT5G43350/AT2G29330/AT3G17790/AT5G54730/AT1G09090/AT2G03260/AT4G25350/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT3G23190,21
Nonsupp_Supp,GO:0030003,cellular cation homeostasis,19/412,282/20876,3.7133760219738258e-6,7.819853579028464e-5,6.406010403981868e-5,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G29330/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G68880/AT3G49860/AT1G66200/AT3G23190,19
Nonsupp_Supp,GO:0000041,transition metal ion transport,17/412,231/20876,3.727598597257092e-6,7.819853579028464e-5,6.406010403981868e-5,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT3G21510/AT1G07560/AT2G29330/AT5G26280/AT3G54040/AT1G09090/AT2G41480/AT4G14630/AT2G21550/AT5G23190/AT1G68880/AT3G49860/AT3G23190,17
Nonsupp_Supp,GO:0009697,salicylic acid biosynthetic process,16/412,209/20876,4.336844200779794e-6,8.83421538864381e-5,7.236973828057269e-5,AT4G14365/AT2G04430/AT4G12720/AT1G73805/AT5G14930/AT5G66190/AT2G04450/AT3G47480/AT1G10340/AT5G66570/AT4G39890/AT1G01560/AT5G43910/AT3G52430/AT2G45760/AT5G26920,16
Nonsupp_Supp,GO:0031669,cellular response to nutrient levels,20/412,312/20876,4.3942211259575425e-6,8.83421538864381e-5,7.236973828057269e-5,AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT5G43350/AT2G29330/AT3G17790/AT5G54730/AT1G09090/AT2G03260/AT4G25350/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT3G23190,20
Nonsupp_Supp,GO:0010310,regulation of hydrogen peroxide metabolic process,15/412,186/20876,4.57584395321138e-6,9.011611050712206e-5,7.382296044815781e-5,AT4G33070/AT4G14365/AT1G28480/AT5G60900/AT4G12720/AT1G73805/AT5G24930/AT5G66190/AT2G04450/AT1G49860/AT3G47480/AT5G66570/AT1G01560/AT3G52430/AT5G26920,15
Nonsupp_Supp,GO:0000103,sulfate assimilation,5/412,14/20876,5.051433250549519e-6,9.749266173560572e-5,7.986581834026714e-5,AT4G39940/AT1G62180/AT4G14030/AT4G21990/AT4G04610,5
Nonsupp_Supp,GO:0009626,plant-type hypersensitive response,23/412,400/20876,5.269596292865031e-6,9.970902789440695e-5,8.168146162934238e-5,AT2G41100/AT4G14365/AT1G28480/AT5G60900/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G19250/AT1G09070/AT3G07040/AT5G24930/AT5G66190/AT4G21120/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT5G09220/AT4G02380/AT1G01560/AT3G52430/AT5G26920,23
Nonsupp_Supp,GO:0034050,host programmed cell death induced by symbiont,23/412,401/20876,5.490200656456051e-6,1.0125495556006225e-4,8.2947882874946e-5,AT2G41100/AT4G14365/AT1G28480/AT5G60900/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G19250/AT1G09070/AT3G07040/AT5G24930/AT5G66190/AT4G21120/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT5G09220/AT4G02380/AT1G01560/AT3G52430/AT5G26920,23
Nonsupp_Supp,GO:0018958,phenol-containing compound metabolic process,17/412,238/20876,5.561152999671813e-6,1.0125495556006225e-4,8.2947882874946e-5,AT1G64160/AT4G14365/AT2G04430/AT4G12720/AT1G73805/AT5G14930/AT5G66190/AT2G04450/AT3G47480/AT1G10340/AT5G66570/AT4G39890/AT1G01560/AT5G43910/AT3G52430/AT2G45760/AT5G26920,17
Nonsupp_Supp,GO:0051606,detection of stimulus,13/412,144/20876,5.798884036570201e-6,1.0362820546833785e-4,8.48920450577821e-5,AT4G14365/AT4G12720/AT1G73805/AT5G66190/AT2G04450/AT3G47480/AT1G10340/AT5G66570/AT2G26670/AT1G01560/AT3G52430/AT5G26920/AT4G26560,13
Nonsupp_Supp,GO:0043069,negative regulation of programmed cell death,14/412,168/20876,6.503874988296669e-6,1.1410426867424299e-4,9.347401775222961e-5,AT2G41100/AT4G25110/AT4G14365/AT1G28480/AT4G12720/AT1G32230/AT1G09070/AT4G21120/AT3G47480/AT3G01290/AT4G02380/AT1G01560/AT3G52430/AT5G26920,14
Nonsupp_Supp,GO:0009595,detection of biotic stimulus,11/412,104/20876,6.667632124016079e-6,1.1410426867424299e-4,9.347401775222961e-5,AT4G14365/AT4G12720/AT1G73805/AT5G66190/AT2G04450/AT3G47480/AT1G10340/AT5G66570/AT1G01560/AT3G52430/AT5G26920,11
Nonsupp_Supp,GO:0009267,cellular response to starvation,19/412,294/20876,6.777610127760551e-6,1.1410426867424299e-4,9.347401775222961e-5,AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT5G43350/AT2G29330/AT3G17790/AT5G54730/AT1G09090/AT2G03260/AT4G25350/AT5G13080/AT4G02380/AT1G02310/AT2G34500/AT1G68880/AT3G49860/AT3G23190,19
Nonsupp_Supp,GO:0008219,cell death,26/412,496/20876,6.858080397001133e-6,1.1410426867424299e-4,9.347401775222961e-5,AT3G13610/AT2G41100/AT4G25110/AT4G14365/AT2G44110/AT1G28480/AT5G60900/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G19250/AT1G09070/AT3G07040/AT5G24930/AT5G66190/AT4G21120/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT5G09220/AT4G02380/AT1G01560/AT3G52430/AT5G26920,26
